,City,Country,Date,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1637,Igarka,RU,2022-07-23 04:11:20,67.4667,86.5833,73.18,50.0,5.0,16.22,clear sky
1638,Mirnyy,RU,2022-07-23 04:11:23,62.5353,113.9611,76.17,47.0,96.0,8.41,overcast clouds
1639,Olkhovka,RU,2022-07-23 04:11:25,53.2115,60.6069,69.28,56.0,1.0,2.59,clear sky
1640,Burns lake,CA,2022-07-23 04:12:28,54.2331,-125.7533,63.23,58.0,3.0,4.72,clear sky
1641,Sinnar,SD,2022-07-23 04:12:30,13.5691,33.5672,80.55,67.0,20.0,11.34,few clouds
1642,Hohoe,GH,2022-07-23 04:12:32,7.1518,0.4736,71.01,96.0,100.0,3.94,overcast clouds
1643,Maholi,IN,2022-07-23 04:12:35,27.6667,80.4667,91.17,57.0,91.0,17.07,overcast clouds
1644,Binga,CD,2022-07-23 04:12:37,-17.6203,27.3414,63.09,64.0,93.0,1.25,overcast clouds
1645,Cabo san lucas,MX,2022-07-23 04:10:08,22.8909,-109.9124,83.61,70.0,73.0,6.4,broken clouds
1646,Vaitape,PF,2022-07-23 04:12:41,-16.5167,-151.75,78.64,74.0,11.0,11.1,few clouds
1647,Chake chake,TZ,2022-07-23 04:12:42,-5.2459,39.7666,72.68,82.0,100.0,11.21,light rain
1648,Guozhen,CN,2022-07-23 04:12:44,34.3659,107.359,84.27,49.0,0.0,5.08,clear sky
1649,Omsukchan,RU,2022-07-23 04:12:46,62.5333,155.8,65.08,33.0,16.0,9.13,few clouds
1650,Formby,GB,2022-07-23 04:12:48,53.5536,-3.0682,56.8,90.0,52.0,3.85,broken clouds
1651,Bondo,CD,2022-07-23 04:12:50,3.8146,23.6866,68.0,96.0,100.0,2.55,overcast clouds
1652,Ambunti,PG,2022-07-23 04:12:52,-4.2365,142.8448,91.11,53.0,67.0,2.48,broken clouds
1653,Bongandanga,CD,2022-07-23 04:12:55,1.5,21.05,66.81,99.0,100.0,1.59,overcast clouds
1654,Mishkino,RU,2022-07-23 04:12:57,55.3389,63.9175,68.18,70.0,11.0,10.13,few clouds
1655,Tonj,SD,2022-07-23 04:12:59,7.2737,28.6822,70.14,96.0,90.0,3.83,light rain
1656,Bosobolo,CD,2022-07-23 04:13:01,4.1833,19.9,67.33,98.0,100.0,1.97,overcast clouds
1657,Onega,RU,2022-07-23 04:13:02,63.9061,38.1404,63.88,85.0,90.0,3.42,overcast clouds
1658,Arawa,PG,2022-07-23 04:13:05,-6.2132,155.5367,84.63,69.0,14.0,4.88,light rain
1659,Thohoyandou,ZA,2022-07-23 04:13:08,-22.9456,30.485,54.3,89.0,3.0,0.78,clear sky
1660,Onguday,RU,2022-07-23 04:13:10,50.75,86.15,68.07,51.0,64.0,4.79,broken clouds
1661,Shevchenkove,UA,2022-07-23 04:13:13,49.6959,37.1735,58.39,90.0,57.0,10.83,broken clouds
1662,Pietarsaari,FI,2022-07-23 04:13:15,63.65,22.6833,60.89,85.0,100.0,6.53,light rain
1663,Eidsvag,NO,2022-07-23 04:13:17,62.7767,8.0668,54.25,88.0,76.0,3.65,broken clouds
1664,Buin,PG,2022-07-23 04:13:19,-33.7333,-70.75,55.74,70.0,4.0,0.76,clear sky
1665,Uitenhage,ZA,2022-07-23 04:13:21,-33.7576,25.3971,57.63,78.0,100.0,5.57,overcast clouds
1666,Bintulu,MY,2022-07-23 04:13:23,3.1667,113.0333,86.36,65.0,49.0,4.52,scattered clouds
1667,Termiz,UZ,2022-07-23 04:13:25,37.2242,67.2783,89.69,25.0,0.0,6.91,clear sky
1668,Ribeira grande,PT,2022-07-23 04:08:29,38.5167,-28.7,72.82,90.0,45.0,6.89,light rain
1669,Atlantic beach,US,2022-07-23 04:11:54,30.3344,-81.3987,78.82,86.0,0.0,5.75,clear sky
1670,Sistranda,NO,2022-07-23 04:13:30,63.7256,8.834,49.96,80.0,77.0,18.41,broken clouds
1671,Daru,PG,2022-07-23 04:13:31,-9.0763,143.2092,79.72,83.0,41.0,12.59,scattered clouds
1672,Fukue,JP,2022-07-23 04:13:33,32.6881,128.8419,79.41,70.0,92.0,0.22,overcast clouds
1673,Umm kaddadah,SD,2022-07-23 04:13:35,13.6017,26.6876,83.34,47.0,87.0,12.08,overcast clouds
1674,Waingapu,ID,2022-07-23 04:13:37,-9.6567,120.2641,83.52,50.0,21.0,15.46,few clouds
1675,Coxim,BR,2022-07-23 04:13:38,-18.5067,-54.76,71.67,42.0,4.0,3.62,clear sky
1676,Teeli,RU,2022-07-23 04:13:40,51.0333,90.2333,68.31,37.0,22.0,0.54,few clouds
1677,Teguldet,RU,2022-07-23 04:13:44,57.3064,88.1667,57.7,97.0,100.0,8.39,light rain
1678,Kozani,GR,2022-07-23 04:13:46,40.3011,21.7864,69.15,43.0,0.0,3.44,clear sky
1679,Great falls,US,2022-07-23 04:09:01,47.5002,-111.3008,63.79,46.0,0.0,5.75,clear sky
1680,Cristalina,BR,2022-07-23 04:13:49,-16.7686,-47.6136,57.58,54.0,0.0,4.54,clear sky
1681,Kargasok,RU,2022-07-23 04:13:51,59.0556,80.8572,61.81,46.0,39.0,15.52,scattered clouds
1682,La candelaria,PA,2022-07-23 04:13:53,9.6855,-63.4038,72.46,94.0,7.0,4.83,clear sky
1683,Crixas,BR,2022-07-23 04:14:56,-14.5489,-49.9692,70.47,38.0,8.0,5.73,clear sky
1684,Guben,DE,2022-07-23 04:14:58,51.9499,14.7145,64.31,85.0,90.0,1.03,light rain
1685,Helena,US,2022-07-23 04:15:00,46.5927,-112.0361,72.59,40.0,0.0,3.44,clear sky
1686,Ratnagiri,IN,2022-07-23 04:15:02,16.9833,73.3,80.49,80.0,100.0,7.27,overcast clouds
1687,Salisbury,US,2022-07-23 04:15:04,51.0693,-1.7957,54.81,94.0,63.0,5.75,broken clouds
1688,Mount gambier,AU,2022-07-23 04:15:05,-37.8333,140.7667,55.51,90.0,96.0,8.37,overcast clouds
1689,Puerto lempira,HN,2022-07-23 04:15:07,15.2667,-83.7667,77.5,90.0,100.0,8.1,overcast clouds
1690,Karpogory,RU,2022-07-23 04:15:09,64.0019,44.4451,65.86,82.0,95.0,8.3,overcast clouds
1691,Lewistown,US,2022-07-23 04:15:11,40.5992,-77.5714,76.41,100.0,75.0,4.61,broken clouds
1692,Mount isa,AU,2022-07-23 04:15:12,-20.7333,139.5,76.77,22.0,0.0,6.91,clear sky
1693,The valley,AI,2022-07-23 04:15:14,18.217,-63.0578,80.82,74.0,15.0,22.35,few clouds
1694,Carlisle,AG,2022-07-23 04:15:17,40.2015,-77.1889,80.64,67.0,13.0,1.01,few clouds
1695,Shubarshi,KZ,2022-07-23 04:15:20,48.5872,57.1869,77.59,47.0,92.0,4.9,overcast clouds
1696,Podporozhye,RU,2022-07-23 04:15:21,60.9112,34.1706,67.15,67.0,18.0,6.91,few clouds
1697,Netrakona,BD,2022-07-23 04:15:23,24.8833,90.7167,87.1,71.0,90.0,5.57,overcast clouds
1698,Massena,US,2022-07-23 04:15:25,44.9281,-74.8919,70.72,82.0,0.0,3.44,clear sky
1699,Masakin,TN,2022-07-23 04:15:27,35.7292,10.5808,77.2,78.0,0.0,2.3,clear sky
1700,Acapulco,MX,2022-07-23 04:12:29,16.8634,-99.8901,84.02,65.0,100.0,8.05,overcast clouds
1701,Nambucca heads,AU,2022-07-23 04:15:30,-30.65,153.0,63.0,74.0,47.0,11.68,scattered clouds
1702,Mastic beach,US,2022-07-23 04:15:32,40.7668,-72.8521,79.7,88.0,0.0,3.44,clear sky
1703,Nushki,PK,2022-07-23 04:15:35,29.5542,66.0215,90.18,42.0,93.0,9.75,overcast clouds
1704,Saint george,US,2022-07-23 04:15:37,37.1041,-113.5841,100.99,18.0,0.0,4.61,clear sky
1705,Bagado,CO,2022-07-23 04:15:38,5.4116,-76.4152,73.31,98.0,99.0,0.94,light rain
1706,Narrabri,AU,2022-07-23 04:15:40,-30.3167,149.7833,67.51,46.0,4.0,5.99,clear sky
1707,Nelson bay,AU,2022-07-23 04:15:42,-32.7167,152.15,66.0,70.0,3.0,3.0,clear sky
1708,Lac du bonnet,CA,2022-07-23 04:15:46,50.2536,-96.0612,60.03,82.0,74.0,1.95,broken clouds
1709,Tamiahua,MX,2022-07-23 04:15:47,21.2667,-97.45,79.11,88.0,2.0,7.49,clear sky
1710,Ormara,PK,2022-07-23 04:15:49,25.2088,64.6357,82.96,83.0,98.0,11.14,overcast clouds
1711,La palma,PA,2022-07-23 04:15:51,33.8464,-118.0467,79.66,81.0,0.0,6.91,clear sky
1712,Amazar,RU,2022-07-23 04:15:53,53.858,120.875,81.68,41.0,8.0,9.66,clear sky
1713,Terney,RU,2022-07-23 04:15:55,45.0503,136.6092,66.25,80.0,94.0,9.46,overcast clouds
1714,Patiya,BD,2022-07-23 04:15:58,22.2931,91.9762,85.69,77.0,94.0,8.46,light rain
1715,Aripuana,BR,2022-07-23 04:16:02,-9.1667,-60.6333,72.63,60.0,2.0,1.97,clear sky
1716,Acatlan,MX,2022-07-23 04:16:03,20.15,-98.45,56.53,92.0,50.0,4.76,scattered clouds
1717,Amga,RU,2022-07-23 04:16:05,60.8953,131.9608,81.18,56.0,99.0,1.7,overcast clouds
1718,Paharpur,PK,2022-07-23 04:16:07,32.1038,70.9724,88.7,64.0,99.0,8.79,moderate rain
1719,Ariquemes,BR,2022-07-23 04:16:09,-9.9133,-63.0408,76.5,60.0,54.0,1.32,broken clouds
1720,New norfolk,AU,2022-07-23 04:16:11,-42.7826,147.0587,58.91,72.0,100.0,4.07,overcast clouds
1721,Grand island,US,2022-07-23 04:14:47,40.925,-98.342,84.49,61.0,0.0,14.97,clear sky
1722,Rio amarillo,HN,2022-07-23 04:16:14,14.9757,-89.1296,68.38,99.0,100.0,1.54,overcast clouds
1723,Pokosnoye,RU,2022-07-23 04:16:16,55.5258,101.0536,62.17,86.0,100.0,2.62,light rain
1724,Kaspiyskiy,RU,2022-07-23 04:16:18,45.3929,47.3707,75.43,52.0,89.0,11.83,overcast clouds
1725,Juquitiba,BR,2022-07-23 04:16:20,-23.9317,-47.0683,68.36,56.0,10.0,3.31,clear sky
1726,Arraial do cabo,BR,2022-07-23 04:16:23,-22.9661,-42.0278,70.41,90.0,5.0,19.48,clear sky
1727,Teya,RU,2022-07-23 04:16:25,60.3778,92.6267,70.38,57.0,62.0,7.31,broken clouds
1728,Cuicatlan,MX,2022-07-23 04:17:27,17.8,-96.9667,71.37,97.0,33.0,1.61,scattered clouds
1729,Nhulunbuy,AU,2022-07-23 04:17:30,-12.2333,136.7667,79.41,47.0,6.0,16.11,clear sky
1730,Anadyr,RU,2022-07-23 04:17:32,64.75,177.4833,52.3,66.0,40.0,6.71,scattered clouds
1731,Lake cowichan,CA,2022-07-23 04:15:36,48.825,-124.0546,64.27,87.0,65.0,3.4,broken clouds
1732,Northam,AU,2022-07-23 04:17:35,51.0333,-4.2167,57.38,92.0,91.0,6.98,overcast clouds
1733,Tigil,RU,2022-07-23 04:17:39,57.8,158.6667,72.34,34.0,3.0,13.67,clear sky
1734,Luohe,CN,2022-07-23 04:17:41,33.5717,114.0353,84.33,52.0,5.0,6.06,clear sky
1735,Manbij,SY,2022-07-23 04:17:43,36.5281,37.9549,78.49,36.0,0.0,12.35,clear sky
1736,Bauta,CU,2022-07-23 04:17:45,22.9828,-82.5464,75.09,100.0,20.0,1.14,few clouds
1737,Saurimo,AO,2022-07-23 04:17:46,-9.6608,20.3916,59.2,48.0,30.0,5.23,scattered clouds
1738,Luorong,CN,2022-07-23 04:17:48,24.4058,109.6086,90.32,61.0,3.0,6.73,clear sky
1739,Marsh harbour,BS,2022-07-23 04:17:50,26.5412,-77.0636,82.71,75.0,7.0,13.15,clear sky
1740,Kaele,CM,2022-07-23 04:17:52,10.1092,14.4508,71.74,90.0,100.0,6.51,overcast clouds
1741,Nawa,SY,2022-07-23 04:17:53,27.0167,75.0,83.25,73.0,100.0,4.65,heavy intensity rain
1742,Ilave,PE,2022-07-23 04:17:55,-16.0833,-69.6667,37.24,55.0,52.0,0.83,broken clouds
1743,Dvinskoy,RU,2022-07-23 04:17:57,62.1535,45.1175,69.57,69.0,61.0,7.18,broken clouds
1744,Santa helena de goias,BR,2022-07-23 04:17:59,-17.8136,-50.5969,68.11,43.0,0.0,4.29,clear sky
1745,Boddam,GB,2022-07-23 04:18:01,57.4667,-1.7833,55.78,85.0,92.0,9.51,overcast clouds
1746,Challans,FR,2022-07-23 04:18:05,46.8436,-1.8749,56.32,86.0,91.0,5.5,overcast clouds
1747,Bahia blanca,AR,2022-07-23 04:18:07,-38.7196,-62.2724,46.38,65.0,88.0,5.32,overcast clouds
1748,Santa isabel do rio negro,BR,2022-07-23 04:18:09,-0.4139,-65.0192,72.54,99.0,100.0,1.34,overcast clouds
1749,Jakar,BT,2022-07-23 04:18:11,27.5492,90.7525,62.31,91.0,100.0,1.88,overcast clouds
1750,Catamarca,AR,2022-07-23 04:18:13,-28.4696,-65.7852,62.58,69.0,100.0,1.99,overcast clouds
1751,Norilsk,RU,2022-07-23 04:18:14,69.3535,88.2027,78.42,33.0,17.0,8.68,few clouds
1752,Sirjan,IR,2022-07-23 04:18:16,29.452,55.6814,83.61,33.0,1.0,3.04,clear sky
1753,Rapar,IN,2022-07-23 04:18:18,23.5667,70.6333,83.43,77.0,97.0,16.62,overcast clouds
1754,Figline valdarno,IT,2022-07-23 04:18:20,43.6195,11.4693,75.52,83.0,0.0,1.3,clear sky
1755,Dwarka,IN,2022-07-23 04:18:22,22.2394,68.9678,82.8,80.0,100.0,19.01,overcast clouds
1756,Belyy yar,RU,2022-07-23 04:18:24,53.6039,91.3903,66.09,68.0,40.0,6.71,scattered clouds
1757,Barahona,DO,2022-07-23 04:18:25,18.2085,-71.1008,79.23,81.0,54.0,2.48,broken clouds
1758,Manzhouli,CN,2022-07-23 04:18:27,49.6,117.4333,73.99,58.0,100.0,12.8,moderate rain
1759,Comodoro rivadavia,AR,2022-07-23 04:18:29,-45.8667,-67.5,26.46,63.0,0.0,5.75,clear sky
1760,Taywarah,AF,2022-07-23 04:18:31,33.35,64.4167,75.56,15.0,58.0,2.37,broken clouds
1761,Berdigestyakh,RU,2022-07-23 04:18:34,62.0989,126.6992,77.02,55.0,72.0,2.48,broken clouds
1762,Dzhebariki-khaya,RU,2022-07-23 04:18:36,62.2167,135.8,68.83,90.0,100.0,3.71,light rain
1763,Takab,IR,2022-07-23 04:18:38,36.4009,47.1133,71.17,18.0,0.0,1.57,clear sky
1764,Brae,GB,2022-07-23 04:18:39,60.3964,-1.353,51.31,79.0,100.0,6.29,overcast clouds
1765,Seminole,US,2022-07-23 04:18:41,28.7086,-81.2081,83.37,87.0,0.0,6.91,clear sky
1766,Sokoni,TZ,2022-07-23 04:18:43,-6.4333,39.55,75.07,77.0,5.0,12.19,light rain
1767,Songea,TZ,2022-07-23 04:18:45,-10.6833,35.65,52.21,89.0,12.0,2.46,few clouds
1768,Pozo colorado,PY,2022-07-23 04:18:46,-23.4923,-58.7972,71.22,45.0,69.0,5.37,broken clouds
1769,Nagaur,IN,2022-07-23 04:18:48,27.2,73.7333,83.44,74.0,100.0,10.29,light rain
1770,Egvekinot,RU,2022-07-23 04:18:50,66.3167,-179.1667,41.27,70.0,98.0,10.4,overcast clouds
1771,Novikovo,RU,2022-07-23 04:18:52,51.1537,37.8879,60.01,88.0,49.0,9.42,scattered clouds
1772,Bridlington,GB,2022-07-23 04:18:54,54.0831,-0.1919,59.9,86.0,99.0,12.03,overcast clouds
1773,Myronivka,UA,2022-07-23 04:18:55,49.6601,30.9823,63.5,77.0,0.0,8.9,clear sky
1774,Ordu,TR,2022-07-23 04:18:58,40.9086,37.6845,59.5,71.0,0.0,4.63,clear sky
1775,Tabora,TZ,2022-07-23 04:18:08,-5.0167,32.8,59.54,65.0,38.0,9.01,scattered clouds
1776,Poya,NC,2022-07-23 04:20:01,-21.35,165.15,73.63,93.0,100.0,9.33,moderate rain
1777,Urusha,RU,2022-07-23 04:20:05,54.05,122.9,80.76,42.0,16.0,6.31,few clouds
1778,Camacha,PT,2022-07-23 04:20:06,33.0833,-16.3333,65.62,77.0,75.0,9.22,broken clouds
1779,Morros,BR,2022-07-23 04:20:08,-9.4467,-46.3003,68.65,43.0,5.0,4.97,clear sky
1780,Walla walla,US,2022-07-23 04:20:10,46.0646,-118.343,79.57,45.0,0.0,5.75,clear sky
1781,Lamu,KE,2022-07-23 04:20:12,-2.2717,40.902,73.62,77.0,26.0,17.11,scattered clouds
1782,Vao,NC,2022-07-23 04:20:14,-22.6667,167.4833,73.4,92.0,100.0,27.13,moderate rain
1783,Rovaniemi,FI,2022-07-23 04:20:16,66.5,25.7167,54.81,71.0,0.0,5.75,clear sky
1784,Dulmen,DE,2022-07-23 04:20:18,51.8333,7.3,59.16,81.0,54.0,3.42,broken clouds
1785,Muriwai beach,NZ,2022-07-23 04:17:23,-36.8167,174.45,56.43,73.0,89.0,11.56,overcast clouds
1786,Zupanja,HR,2022-07-23 04:20:21,45.0775,18.6975,70.29,42.0,0.0,2.39,clear sky
1787,Shyryayeve,UA,2022-07-23 04:20:23,47.3805,30.1964,66.09,58.0,0.0,7.72,clear sky
1788,Voh,NC,2022-07-23 04:20:25,-20.9667,164.7,73.26,94.0,100.0,6.08,overcast clouds
1789,Murupara,NZ,2022-07-23 04:20:27,-38.4667,176.7,51.49,64.0,82.0,4.34,broken clouds
1790,Bozdar,PK,2022-07-23 04:20:29,27.1828,68.636,91.4,54.0,97.0,6.91,overcast clouds
1791,Puerto escondido,MX,2022-07-23 04:20:31,15.85,-97.0667,80.89,81.0,99.0,4.59,overcast clouds
1792,Puerto madero,MX,2022-07-23 04:20:34,14.7208,-92.4215,79.0,100.0,75.0,4.61,broken clouds
1793,Saint anthony,CA,2022-07-23 04:20:36,45.0205,-93.218,80.92,69.0,0.0,3.44,clear sky
1794,Lokosovo,RU,2022-07-23 04:20:37,61.1333,74.8167,55.6,61.0,79.0,8.66,broken clouds
1795,Puerto palomas,MX,2022-07-23 04:20:39,31.7667,-107.6167,90.12,26.0,100.0,16.49,overcast clouds
1796,Usinsk,RU,2022-07-23 04:20:41,65.9939,57.5281,46.22,92.0,100.0,12.88,light rain
1797,Abalak,NE,2022-07-23 04:20:43,58.1286,68.5944,61.66,56.0,43.0,7.99,scattered clouds
1798,Saint-augustin,CA,2022-07-23 04:20:45,51.226,-58.6502,55.08,97.0,100.0,9.33,overcast clouds
1799,Puerto penasco,MX,2022-07-23 04:20:46,31.3167,-113.5333,87.91,60.0,46.0,10.09,scattered clouds
1800,Tasgaon,IN,2022-07-23 04:20:49,17.0333,74.6,76.62,74.0,100.0,14.92,overcast clouds
1801,Iguape,BR,2022-07-23 04:20:51,-24.7081,-47.5553,63.41,81.0,46.0,2.95,scattered clouds
1802,Toro,ES,2022-07-23 04:20:53,4.6117,-76.0814,70.88,97.0,99.0,1.32,overcast clouds
1803,Yakima,US,2022-07-23 04:16:45,46.4665,-120.6678,78.73,35.0,0.0,11.5,clear sky
1804,Ngunguru,NZ,2022-07-23 04:20:56,-35.6167,174.5,57.07,71.0,100.0,19.1,light rain
1805,Arlit,NE,2022-07-23 04:20:58,18.7369,7.3853,88.12,42.0,72.0,7.7,broken clouds
1806,Alcudia,ES,2022-07-23 04:21:00,39.8532,3.1214,77.38,73.0,37.0,6.91,scattered clouds
1807,Ilhabela,BR,2022-07-23 04:21:02,-23.7781,-45.3581,65.82,72.0,24.0,4.21,few clouds
1808,Bilma,NE,2022-07-23 04:21:03,18.6853,12.9164,88.77,34.0,57.0,4.38,broken clouds
1809,Tornio,FI,2022-07-23 04:21:05,65.8481,24.1466,53.62,65.0,100.0,9.08,overcast clouds
1810,Trebon,CZ,2022-07-23 04:21:07,49.0036,14.7707,71.17,82.0,100.0,3.27,light rain
1811,Tomatlan,MX,2022-07-23 04:21:11,19.9333,-105.25,77.9,93.0,100.0,2.04,overcast clouds
1812,Tekari,IN,2022-07-23 04:21:13,24.9333,84.8333,89.82,52.0,99.0,15.28,overcast clouds
1813,Dakoro,NE,2022-07-23 04:21:15,14.5106,6.765,79.61,62.0,100.0,7.74,overcast clouds
1814,Snihurivka,UA,2022-07-23 04:21:17,47.0758,32.8052,65.19,72.0,0.0,10.31,clear sky
1815,Imbituba,BR,2022-07-23 04:21:21,-28.24,-48.6703,68.86,99.0,94.0,2.08,overcast clouds
1816,Diffa,NE,2022-07-23 04:21:22,13.3154,12.6113,80.1,64.0,100.0,11.77,overcast clouds
1817,Koungheul,SN,2022-07-23 04:21:26,13.9833,-14.8,76.32,88.0,100.0,8.81,overcast clouds
1818,Uusikaupunki,FI,2022-07-23 04:21:28,60.8004,21.4084,61.14,92.0,89.0,5.86,overcast clouds
1819,Zalesovo,RU,2022-07-23 04:21:21,53.9939,84.7431,61.14,79.0,94.0,4.68,overcast clouds
1820,El dorado,US,2022-07-23 04:21:32,38.7666,-120.5177,76.86,32.0,0.0,3.0,clear sky
1821,Filingue,NE,2022-07-23 04:22:35,14.3521,3.3168,81.5,66.0,100.0,18.68,overcast clouds
1822,Xingyi,CN,2022-07-23 04:22:37,24.1877,102.817,71.35,73.0,98.0,3.33,overcast clouds
1823,Marsabit,KE,2022-07-23 04:22:39,2.3284,37.9899,56.57,80.0,13.0,18.05,few clouds
1824,Natal,BR,2022-07-23 04:22:41,-5.795,-35.2094,75.42,88.0,40.0,8.05,scattered clouds
1825,Fort smith,US,2022-07-23 04:22:43,35.3859,-94.3986,82.44,70.0,0.0,0.0,clear sky
1826,Xining,CN,2022-07-23 04:22:45,36.6167,101.7667,72.81,60.0,0.0,2.08,clear sky
1827,Canton,US,2022-07-23 04:22:47,23.1167,113.25,94.95,38.0,0.0,4.34,clear sky
1828,Ushibuka,JP,2022-07-23 04:22:49,32.1906,130.0228,79.92,69.0,81.0,7.7,broken clouds
1829,Les cayes,HT,2022-07-23 04:22:50,18.2,-73.75,80.4,84.0,59.0,5.5,broken clouds
1830,Sederot,IL,2022-07-23 04:22:52,31.525,34.5969,75.6,72.0,1.0,0.34,clear sky
1831,Varkaus,FI,2022-07-23 04:22:54,62.3153,27.873,68.31,96.0,65.0,4.63,broken clouds
1832,Chor,PK,2022-07-23 04:22:56,25.5167,69.7667,85.71,74.0,100.0,15.17,overcast clouds
1833,Hope,US,2022-07-23 04:20:54,33.6671,-93.5916,80.65,80.0,14.0,4.97,few clouds
1834,Komsomolskiy,RU,2022-07-23 04:18:18,40.4272,71.7189,93.92,27.0,0.0,4.61,clear sky
1835,Shahjahanpur,IN,2022-07-23 04:23:03,27.8833,79.9167,90.79,57.0,80.0,15.52,broken clouds
1836,Ust-ishim,RU,2022-07-23 04:23:05,57.6935,71.1665,64.92,58.0,36.0,3.4,scattered clouds
1837,Tezu,IN,2022-07-23 04:23:07,27.9167,96.1667,76.82,89.0,100.0,2.93,overcast clouds
1838,Luchegorsk,RU,2022-07-23 04:23:09,46.4764,134.2569,68.16,86.0,100.0,1.59,overcast clouds
1839,Jovellar,PH,2022-07-23 04:23:12,13.0695,123.5999,86.02,72.0,100.0,2.82,overcast clouds
1840,Hailar,CN,2022-07-23 04:23:15,49.2,119.7,81.23,47.0,100.0,7.76,light rain
1841,Atar,MR,2022-07-23 04:23:17,20.5169,-13.0499,84.67,53.0,100.0,9.33,light rain
1842,Wad madani,SD,2022-07-23 04:23:19,14.4012,33.5199,83.05,56.0,12.0,9.46,few clouds
1843,Cap-aux-meules,CA,2022-07-23 04:20:38,47.3821,-61.8597,68.02,88.0,63.0,4.61,broken clouds
1844,Del rio,US,2022-07-23 04:23:22,29.3627,-100.8968,93.6,31.0,40.0,20.71,scattered clouds
1845,Sanchor,IN,2022-07-23 04:23:26,24.7553,71.7722,79.5,94.0,100.0,15.64,overcast clouds
1846,Cap-chat,CA,2022-07-23 04:23:28,49.1001,-66.6821,64.4,82.0,1.0,11.5,clear sky
1847,Haimen,CN,2022-07-23 04:23:30,23.1935,116.6142,94.89,61.0,1.0,8.41,clear sky
1848,Bangolo,CI,2022-07-23 04:23:32,7.0069,-7.475,67.17,93.0,68.0,1.61,broken clouds
1849,Ordynskoye,RU,2022-07-23 04:23:33,54.3656,81.8994,67.39,58.0,61.0,7.56,light rain
1850,Nouadhibou,MR,2022-07-23 04:23:35,20.931,-17.0347,71.58,94.0,40.0,6.08,scattered clouds
1851,Kandrian,PG,2022-07-23 04:23:37,-6.2167,149.55,86.14,67.0,25.0,11.68,scattered clouds
1852,Kavieng,PG,2022-07-23 04:23:39,-2.5744,150.7967,84.81,69.0,20.0,9.15,few clouds
1853,Nouakchott,MR,2022-07-23 04:23:41,18.0858,-15.9785,80.53,85.0,98.0,9.93,moderate rain
1854,Hami,CN,2022-07-23 04:23:43,42.8,93.45,96.67,10.0,0.0,5.93,clear sky
1855,Estelle,US,2022-07-23 04:23:45,29.8458,-90.1067,82.4,80.0,75.0,3.44,broken clouds
1856,Fairmont,US,2022-07-23 04:23:46,39.4851,-80.1426,76.37,91.0,42.0,1.41,scattered clouds
1857,Kerema,PG,2022-07-23 04:23:48,-7.9631,145.7785,81.41,79.0,100.0,7.09,overcast clouds
1858,Dumas,US,2022-07-23 04:23:50,35.8656,-101.9732,80.74,50.0,0.0,11.5,clear sky
1859,Kieta,PG,2022-07-23 04:23:52,-6.2167,155.6333,84.02,69.0,10.0,6.73,light rain
1860,Norden,DE,2022-07-23 04:23:56,53.6,7.2,57.94,78.0,100.0,7.49,overcast clouds
1861,Kiunga,PG,2022-07-23 04:23:58,-6.1219,141.2906,85.03,71.0,78.0,1.9,broken clouds
1862,La rochelle,FR,2022-07-23 04:23:59,46.1667,-1.15,61.88,82.0,0.0,5.75,clear sky
1863,Majene,ID,2022-07-23 04:24:01,-3.5403,118.9707,84.78,67.0,66.0,11.79,broken clouds
1864,Kokopo,PG,2022-07-23 04:24:03,-4.352,152.2633,86.36,53.0,0.0,11.99,clear sky
1865,La seyne-sur-mer,FR,2022-07-23 04:24:05,43.0982,5.8847,75.88,87.0,42.0,1.36,scattered clouds
1866,Tumaco,CO,2022-07-23 04:25:07,1.7986,-78.8156,73.87,86.0,99.0,8.12,overcast clouds
1867,Newport,US,2022-07-23 04:20:52,51.5877,-2.9984,57.74,84.0,92.0,4.85,overcast clouds
1868,Puerto cabezas,NI,2022-07-23 04:25:10,14.0351,-83.3888,78.03,91.0,100.0,10.6,overcast clouds
1869,Camalu,MX,2022-07-23 04:25:12,30.85,-116.0667,65.57,85.0,29.0,5.26,scattered clouds
1870,Ixtapa,MX,2022-07-23 04:21:59,20.7,-105.2,82.22,83.0,100.0,4.61,thunderstorm
1871,Kundiawa,PG,2022-07-23 04:25:15,-6.0167,144.9667,75.33,60.0,40.0,0.51,scattered clouds
1872,Orlik,RU,2022-07-23 04:21:21,52.5178,99.825,52.56,90.0,100.0,3.42,moderate rain
1873,Hanzhong,CN,2022-07-23 04:25:20,33.0728,107.0303,80.37,66.0,36.0,0.29,scattered clouds
1874,Carman,CA,2022-07-23 04:25:22,49.4992,-98.0016,70.14,82.0,78.0,3.44,broken clouds
1875,North bend,US,2022-07-23 04:25:25,43.4065,-124.2243,60.24,94.0,20.0,16.11,few clouds
1876,Manado,ID,2022-07-23 04:25:27,1.487,124.8455,81.37,89.0,40.0,2.3,scattered clouds
1877,Manggar,ID,2022-07-23 04:25:29,-2.8833,108.2667,82.78,75.0,92.0,7.27,overcast clouds
1878,Manokwari,ID,2022-07-23 04:25:31,-0.8667,134.0833,82.69,74.0,21.0,10.27,few clouds
1879,Ocean city,US,2022-07-23 04:25:33,39.2776,-74.5746,81.28,76.0,100.0,4.0,overcast clouds
